time,speed_rpm,current_main,current_aux,torque,temperature,ambient
0,0,0,0,-0,25,25
0.1,1192.29511746362,24.8475199602376,35.1483124657076,17.6136708974783,25.2514107383379,25
0.2,1350.96530452344,13.134874749031,14.1503168062101,3.99676885048305,25.2983853404562,25
0.3,1354.12325611812,12.7646783281377,13.7823974047754,3.91754236514835,25.3264621705653,25
0.4,1354.14555786281,12.7624037650928,13.7801763836657,3.91674739483074,25.3543717433975,25
0.5,1354.14570398057,12.7623887976764,13.780161619772,3.91674190916557,25.3822780209594,25
0.6,1354.14570493092,12.7623886964748,13.7801615192836,3.91674187537642,25.4101821454171,25
0.7,1354.14570493718,12.7623886958018,13.7801615186176,3.91674187516124,25.4380841245268,25
0.8,1354.14570493721,12.7623886957984,13.7801615186093,3.91674187515874,25.465983958503,25
0.9,1354.14570493721,12.762388695798,13.7801615186093,3.91674187515825,25.4938816475108,25
1,1354.14570493722,12.7623886957972,13.7801615186115,3.91674187515888,25.5217771917156,25
1.1,1354.14570493722,12.7623886957972,13.7801615186088,3.91674187515897,25.5496705912816,25
1.2,1354.14570493721,12.7623886957966,13.7801615186083,3.91674187516116,25.5775618463741,25
1.3,1354.14570493722,12.7623886957996,13.7801615186096,3.91674187515896,25.605450957158,25
1.4,1354.14570493722,12.7623886957967,13.7801615186091,3.91674187515902,25.6333379237982,25
1.5,1354.17987166064,12.7717463769878,13.8233349369057,3.98118860331521,25.661242382254,25
1.6,1354.14754320071,12.7630890663096,13.7810063466936,3.91623891404455,25.6891486469523,25
1.7,1354.14569735438,12.7623908894515,13.7801635813377,3.91674068964404,25.7170291485761,25
1.8,1354.14570483574,12.76238869926,13.780161520213,3.91674188099301,25.744907537209,25
1.9,1354.14570493668,12.7623886958285,13.7801615186367,3.91674187519733,25.7727837822862,25
2,1354.14570493721,12.7623886957971,13.7801615186068,3.91674187515912,25.8006578842044,25
2.1,1354.14570493722,12.7623886957946,13.7801615186136,3.91674187515702,25.8285298431327,25
2.2,1354.1457049372,12.7623886957963,13.7801615186146,3.91674187515891,25.8563996592357,25
2.3,1354.1457049372,12.762388695796,13.7801615186163,3.9167418751607,25.884267332678,25
2.4,1354.14570493721,12.7623886957954,13.7801615186138,3.91674187515826,25.9121328636248,25
2.5,1354.1457049372,12.7623886957996,13.7801615186179,3.91674187515904,25.9399962522405,25
2.6,1354.14570493721,12.7623886957984,13.7801615186163,3.91674187515726,25.9678574986898,25
2.7,1354.1457049372,12.762388695798,13.7801615186138,3.91674187515913,25.9957166031375,25
2.8,1351.62535975805,12.7728621015525,13.7633460930469,3.98696645238424,26.0235700082029,25
2.9,1354.13133030834,12.7610731236324,13.7785002361948,3.91891160323944,26.0514710021931,25
3,1354.14567999394,12.7623903005743,13.7801640426869,3.91674575851018,26.079324315308,25
3.1,1354.14570486289,12.7623887327059,13.7801615606434,3.91674186485217,26.1071748521452,25
3.2,1354.14570493611,12.7623886959742,13.7801615187893,3.91674187514333,26.1350232457363,25
3.3,1354.14570493718,12.7623886957991,13.7801615186158,3.9167418751595,26.1628694983075,25
3.4,1354.14570493719,12.7623886957991,13.7801615186158,3.91674187516106,26.1907136100298,25
3.5,1354.14570493719,12.7623886957978,13.7801615186138,3.91674187515912,26.2185555810679,25
3.6,1354.1457049372,12.7623886957998,13.7801615186189,3.91674187515722,26.2463954115862,25
3.7,1354.14570493721,12.7623886957982,13.7801615186171,3.91674187515742,26.2742331017493,25
3.8,1354.14570493719,12.7623886957991,13.7801615186144,3.91674187515926,26.3020686517218,25
3.9,1354.09322934882,12.7962145020577,13.8079863962669,3.8814056683934,26.3299483262962,25
4,1354.1441028431,12.7623150287291,13.7800350141005,3.91688976144148,26.3577765778344,25
4.1,1354.14569897948,12.7623886110486,13.7801614053597,3.91674264204372,26.3856057617248,25
4.2,1354.14570491923,12.7623886991309,13.7801615224441,3.91674187574525,26.4134327495811,25
4.3,1354.14570493706,12.7623886958129,13.7801615186393,3.91674187515848,26.4412575977411,25
4.4,1354.1457049372,12.7623886957951,13.7801615186066,3.91674187515677,26.4690803066965,25
4.5,1354.14570493718,12.7623886957889,13.7801615186057,3.91674187516275,26.496900876613,25
4.6,1354.14570493719,12.7623886957902,13.7801615186053,3.91674187515854,26.5247193076551,25
4.7,1354.14570493718,12.7623886957958,13.7801615186127,3.91674187515965,26.5525355999874,25
