time,speed_rpm,current_main,current_aux,torque,temperature,ambient
0,0,0,0,0,25,25
0.1,1448.77982406389,22.0634599590774,23.9010599251812,9.47437108451747,25.2325145286904,25
0.2,1479.75485831203,9.46637632010988,9.16134099717946,3.45041373641378,25.2470314231615,25
0.3,1479.21413958606,9.4694144424243,9.14202343286396,3.38253529468036,25.2603533665984,25
0.4,1479.2064377926,9.46956466302453,9.14180829489984,3.38173684905715,25.2736731082226,25
0.5,1479.20633695983,9.4695679864978,9.14180611079371,3.38172868078523,25.2869910451001,25
0.6,1479.20633575566,9.46956804707196,9.14180609442795,3.38172861843766,25.3003071946835,25
0.7,1479.20633574306,9.46956804805994,9.14180609442087,3.38172861837943,25.3136215576243,25
0.8,1479.20633574297,9.46956804807322,9.14180609442258,3.38172861839127,25.3269341341702,25
0.9,1479.20633574296,9.46956804807262,9.14180609442406,3.38172861839172,25.3402449245609,25
1,1479.20633574296,9.46956804807352,9.14180609442313,3.3817286183917,25.3535539290358,25
1.1,1479.20633574296,9.46956804807352,9.1418060944253,3.38172861839149,25.366861147835,25
1.2,1479.20633574296,9.46956804807292,9.14180609442313,3.38172861839012,25.3801665811977,25
1.3,1479.20633574296,9.469568048073,9.14180609442391,3.38172861839149,25.3934702293637,25
1.4,1479.20633574296,9.4695680480745,9.14180609442344,3.38172861839144,25.4067720925725,25
1.5,1478.63023907518,9.3642468841775,9.08252978753841,3.11757451008675,25.4200897492132,25
1.6,1479.18888255718,9.46820771053614,9.14052919648954,3.37705054365324,25.433406444542,25
1.7,1479.20596178332,9.46955413668232,9.14178578822927,3.38165409905254,25.4467031474032,25
1.8,1479.20632903367,9.46956794236012,9.14180579703408,3.38172752394163,25.4599978704262,25
1.9,1479.20633563489,9.46956804798551,9.14180609038394,3.3817286034893,25.4732908076046,25
2,1479.20633574137,9.4695680480925,9.14180609437385,3.38172861820493,25.4865819612452,25
2.1,1479.20633574295,9.46956804807465,9.14180609442204,3.3817286183906,25.4998713316049,25
2.2,1479.20633574296,9.46956804807465,9.1418060944236,3.38172861839137,25.513158918923,25
2.3,1479.20633574296,9.4695680480739,9.14180609442437,3.38172861839027,25.5264447234386,25
2.4,1479.20633574297,9.46956804807405,9.14180609442282,3.38172861839174,25.5397287453911,25
2.5,1479.20633574296,9.4695680480736,9.14180609442328,3.38172861839139,25.5530109850195,25
2.6,1479.20633574297,9.46956804807435,9.14180609442468,3.38172861839263,25.566291442563,25
2.7,1479.20633574296,9.46956804807405,9.14180609442313,3.38172861839137,25.5795701182607,25
2.8,1475.66413939537,9.60225504747142,9.23124094121837,3.4538936407593,25.5929141461277,25
2.9,1479.18578416551,9.4738711566005,9.14305806809172,3.38616465945818,25.6061589271896,25
3,1479.20640019168,9.46962590288106,9.14183539636492,3.38183493755786,25.6194316654216,25
3.1,1479.206341641,9.4695687645272,9.14180664594017,3.38173063151344,25.6327032031672,25
3.2,1479.20633589129,9.46956805599827,9.14180610359727,3.38172865200543,25.6459729682623,25
3.3,1479.20633574583,9.46956804814533,9.1418060945621,3.38172861890453,25.6592409530477,25
3.4,1479.20633574301,9.4695680480745,9.14180609442546,3.38172861839731,25.6725071576617,25
3.5,1479.20633574297,9.46956804807375,9.14180609442282,3.3817286183913,25.6857715823425,25
3.6,1479.20633574297,9.46956804807375,9.14180609442313,3.38172861839239,25.6990342273286,25
3.7,1479.20633574297,9.46956804807435,9.14180609442406,3.38172861839237,25.7122950928587,25
3.8,1479.20633574296,9.46956804807405,9.14180609442297,3.3817286183911,25.7255541791716,25
3.9,1480.10008305049,9.49486355896973,9.1886466764669,3.54416454189999,25.7388509049504,25
4,1479.22162942085,9.46968819813237,9.1424281406799,3.38401923327265,25.7521032617116,25
4.1,1479.20657173935,9.46956671427683,9.14181420457913,3.38175859907171,25.7653569836714,25
4.2,1479.20633911233,9.46956798744841,9.14180619086577,3.38172897634517,25.7786089507272,25
4.3,1479.20633578752,9.46956804668066,9.14180609541971,3.38172862213294,25.7918591396827,25
4.4,1479.20633574351,9.46956804804508,9.14180609443385,3.3817286184228,25.805107550847,25
4.5,1479.20633574296,9.46956804807405,9.14180609442422,3.38172861838882,25.8183541844648,25
4.6,1479.20633574297,9.4695680480739,9.14180609442453,3.38172861839138,25.831599040775,25
4.7,1479.20633574296,9.46956804806339,9.1418060944236,3.3817286183911,25.844842120016,25
4.8,1479.20633574297,9.46956804806249,9.14180609442453,3.38172861839037,25.8580834224263,25
